企业代号,开票日期,发票号码,金额,税额,价税合计
E1,2019-03-10,143226855,1041.58,131.57,1173.15
E1,2019-03-12,75291553,1017.0699999999999,52.93,1070.0
E1,2019-03-13,35388420,318.87,19.13,338.0
E1,2019-03-14,127008568,474.13,75.87,550.0
E1,2019-03-15,35388424,318.87,19.13,338.0
E1,2019-03-16,88384517,258.62,41.38,300.0
E1,2019-03-18,113099433,806.03,128.97,935.0
E1,2019-03-19,200035991,1144.02,132.92,1276.94
E1,2019-03-20,137328304,593.1,94.9,688.0
E1,2019-03-22,89784544,355.90999999999997,33.09,389.0
E1,2019-03-24,59054653,562.42,68.64999999999999,631.0699999999999
E1,2019-03-25,87957824,161.63,25.87,187.5
E1,2019-03-26,192144626,1615.02,173.98000000000002,1789.0
E1,2019-03-27,172173821,125399393.86,20063903.140000004,145463297.0
E1,2019-03-28,83781651,966.1800000000001,73.82,1040.0
E1,2019-03-29,629482569,-17230787.540000014,-2758250.459999999,-19989038.0
E1,2019-03-30,62244273,64087837.06,10254053.940000001,74341891.0
E1,2019-03-31,278465126,159203108.23,25472471.77,184675580.0
E1,2019-04-01,211273991,616.5899999999999,65.41,682.0
E1,2019-04-02,363832691,46881.51,1512.2700000000002,48393.78
E1,2019-04-03,194952671,14122.69,457.30999999999995,14580.0
E1,2019-04-05,175011723,927.21,58.790000000000006,986.0
E1,2019-04-07,53232920,398.05,51.75,449.8
E1,2019-04-08,201519054,1066.37,138.63,1205.0
E1,2019-04-09,30785009,357.53,46.47,404.0
E1,2019-04-11,129494442,1516.35,126.67000000000002,1643.02
E1,2019-04-12,120840558,716.19,53.81,770.0
E1,2019-04-13,21610818,211.46,27.49,238.95
E1,2019-04-14,225297212,664.6,86.4,751.0
E1,2019-04-15,135236002,937.99,79.01,1017.0
E1,2019-04-16,75154953,353.98,46.02,400.0
E1,2019-04-17,102832530,1416.45,100.64999999999999,1517.1
E1,2019-04-18,117226720,685.58,89.12,774.7
E1,2019-04-19,69624905,3325.6099999999997,432.33000000000004,3757.94
E1,2019-04-21,44580465,380.53,49.47,430.0
E1,2019-04-22,88275690,265.49,34.51,300.0
E1,2019-04-23,30915318,234.51,30.49,265.0
E1,2019-04-24,203096628,9667.589999999998,596.41,10264.0
E1,2019-04-26,196883726,1907.5,107.49999999999999,2015.0
E1,2019-04-27,201825080,1220.87,58.13,1279.0
E1,2019-04-28,1034511229,12789.729999999998,495.2700000000002,13285.0
E1,2019-04-29,432535055,83297977.28,10828446.420000002,94126423.69999999
E1,2019-04-30,187309503,25790471.06,3352625.44,29143096.5
E1,2019-05-01,86183232,296.12,8.88,305.0
E1,2019-05-03,116819820,1108.47,57.53,1166.0
E1,2019-05-05,184513981,798.6400000000001,59.36,858.0
E1,2019-05-06,13327755,38.03,4.95,42.98
E1,2019-05-07,82759798,6177.04,803.02,6980.06
E1,2019-05-08,82960631,431.6,56.10000000000001,487.7
E1,2019-05-09,36025720,300.89,39.11,340.0
E1,2019-05-10,290526873,1759.35,127.65,1887.0
E1,2019-05-11,61414259,1794.1899999999998,83.31,1877.5
E1,2019-05-12,88410485,249.56,32.44,282.0
E1,2019-05-13,141719584,685.84,89.16,775.0
E1,2019-05-14,102736988,2792.04,362.96000000000004,3155.0
E1,2019-05-15,47469561,362.83,47.17,410.0
E1,2019-05-16,50578029,176.99,23.01,200.0
E1,2019-05-18,45068594,176.99,23.01,200.0
E1,2019-05-19,127439495,823.4100000000001,48.59,872.0
E1,2019-05-20,120283905,4521.14,450.85999999999996,4972.0
E1,2019-05-21,87670599,53151.5,6909.700000000001,60061.2
E1,2019-05-22,2225393,5158.75,309.52,5468.27
E1,2019-05-24,45656580,176.99,23.01,200.0
E1,2019-05-25,26311783,198.11,11.89,210.0
E1,2019-05-26,48600740,431.86,56.14,488.0
E1,2019-05-27,45305033,1200.0,0.0,1200.0
E1,2019-05-28,141107471,782.82,41.18000000000001,824.0
E1,2019-05-29,194953453,874.49,45.510000000000005,920.0
E1,2019-05-30,35960525,136086644.5,17691267.000000004,153777911.5
E1,2019-05-31,312339230,12210250.48,1587044.52,13797295.0
E1,2019-06-01,46604841,199.12,25.88,225.0
E1,2019-06-02,147733411,1048.67,136.33,1185.0
E1,2019-06-03,76536862,1994.23,51.769999999999996,2046.0
E1,2019-06-04,95752238,176.99,23.01,200.0
E1,2019-06-05,95075146,553.4,16.6,570.0
E1,2019-06-06,79402731,207.96,27.04,235.0
E1,2019-06-07,190824641,1673.78,100.22000000000001,1774.0
E1,2019-06-09,41584515,197.79,25.71,223.5
E1,2019-06-10,185859316,735.4,95.6,831.0
E1,2019-06-11,89520165,500.0,0.0,500.0
E1,2019-06-13,46449329,176.99,23.01,200.0
E1,2019-06-14,95503966,787.61,102.39,890.0
E1,2019-06-15,45170175,150.49,4.51,155.0
E1,2019-06-16,145405869,958.4,124.6,1083.0
E1,2019-06-17,137384323,420.36,54.64,475.0
E1,2019-06-18,269102039,1871.63,133.37,2005.0
E1,2019-06-19,10123580,764.07,22.93,787.0
E1,2019-06-20,2811435,699.03,20.97,720.0
E1,2019-06-21,45682162,176.99,23.01,200.0
E1,2019-06-22,114198857,932.01,89.99000000000001,1022.0
E1,2019-06-24,86173426,748111.38,97254.47,845365.85
E1,2019-06-25,206152800,712320.36,92601.63999999998,804922.0
E1,2019-06-26,49152956,466.61,26.39,493.0
E1,2019-06-27,73509008,40650749.71,5284598.29,45935348.0
E1,2019-06-28,326225688,192648396.27,25044162.730000004,217692559.0
E1,2019-06-30,376421079,4148.97,151.03,4300.0
E1,2019-07-01,10413292,1208.85,157.15,1366.0
E1,2019-07-02,141557574,460.18,59.82000000000001,520.0
E1,2019-07-03,126078196,671.34,54.66,726.0
E1,2019-07-04,11805836,5308.85,690.15,5999.0
E1,2019-07-05,42463682,176.99,23.01,200.0
E1,2019-07-06,118703234,1744.5500000000002,139.45,1884.0
E1,2019-07-08,109999533,3055.09,104.91,3160.0
E1,2019-07-09,142971101,332.52,43.230000000000004,375.75
E1,2019-07-10,4053170,281.13,16.87,298.0
E1,2019-07-11,176366375,3416.81,333.23,3750.04
E1,2019-07-12,192262124,635.82,72.18,708.0
E1,2019-07-13,42550014,757.28,22.72,780.0
E1,2019-07-14,90943545,135.92,4.08,140.0
E1,2019-07-15,48762102,323.01,41.99,365.0
E1,2019-07-16,107944172,357133.03,45655.420000000006,402788.45
E1,2019-07-17,402502653,328895.58,40156.42,369052.0
E1,2019-07-18,63477309,538.719999999998,38.280000000000214,577.0
E1,2019-07-19,57444155,6105.3099999999995,793.6899999999999,6899.0
E1,2019-07-20,137378067,1217.76,77.24000000000001,1295.0
E1,2019-07-21,200010819,5931.14,410.86,6342.0
E1,2019-07-22,332340634,965016.7999999999,125351.20999999999,1090368.0099999998
E1,2019-07-23,145444383,3008.4599999999996,176.53999999999996,3185.0
E1,2019-07-24,188589746,706.66,91.86,798.52
E1,2019-07-25,67048863,3804.84,494.64,4299.48
E1,2019-07-27,96831763,1371.64,63.36,1435.0
E1,2019-07-28,95306529,539.87,51.730000000000004,591.6
E1,2019-07-29,287830150,153937879.13000003,20011923.87,173949803.0
E1,2019-07-30,600920215,-26542847.339999992,-3451152.6600000006,-29994000.0
E1,2019-07-31,105967993,1888.1499999999999,85.85,1974.0
E1,2019-08-01,149796214,548.6700000000001,71.33,620.0
E1,2019-08-02,156688756,1210.18,79.82000000000001,1290.0
E1,2019-08-03,1044702,213.59,6.41,220.0
E1,2019-08-04,102549844,5366.42,352.58,5719.0
E1,2019-08-05,14039117,611.65,18.35,630.0
E1,2019-08-06,258537912,738213.26,95967.73999999999,834181.0
E1,2019-08-07,151673137,1301.25,98.12,1399.37
E1,2019-08-08,150740847,517744.5,67175.85000000002,584920.35
E1,2019-08-09,66194180,3778.08,209.20999999999998,3987.29
E1,2019-08-10,53560651,617.61,80.28999999999999,697.9
E1,2019-08-11,143865706,983.3199999999999,79.68,1063.0
E1,2019-08-12,97278260,265.49,34.51,300.0
E1,2019-08-13,91903580,1059.85,62.150000000000006,1122.0
E1,2019-08-14,71100001,119.42,3.58,123.0
E1,2019-08-15,81789778,14193.880000000001,448.12,14642.0
E1,2019-08-16,72073554,486.99,50.010000000000005,537.0
E1,2019-08-17,156604928,816.6700000000001,45.33,862.0
E1,2019-08-19,67434457,699.11,90.89000000000001,790.0
E1,2019-08-20,153340882,1080352.57,140445.83,1220798.4000000001
E1,2019-08-23,44705782,12252.46,747.54,13000.0
E1,2019-08-24,69799007,169.9,5.1,175.0
E1,2019-08-25,88756656,3781.89,143.10999999999999,3925.0
E1,2019-08-27,301319994,4262.66,151.34,4414.0
E1,2019-08-28,42973210,520.78,47.22,568.0
E1,2019-08-29,309309979,126560342.61,16452815.390000002,143013158.0
E1,2019-08-30,516961514,6402.96,151.04,6554.0
E1,2019-09-01,47075068,353.98,46.02,400.0
E1,2019-09-02,84379181,358.5,36.5,395.0
E1,2019-09-03,45476296,539057.52,70077.48,609135.0
E1,2019-09-04,96962810,158819.38,20743.62,179563.0
E1,2019-09-05,790388102,11972.350000000002,413.65,12386.0
E1,2019-09-06,840382523,1309195.98,167803.11000000002,1476999.0899999999
E1,2019-09-07,144555862,835.1199999999999,36.88,872.0
E1,2019-09-08,90821930,293.81,38.19,332.0
E1,2019-09-09,361704226,357997.87999999995,46433.119999999995,404431.0
E1,2019-09-10,98208399,812.62,24.38,837.0
E1,2019-09-11,295082752,4515740.519999999,586565.48,5102306.0
E1,2019-09-12,228805826,3020717.5399999996,392324.71000000025,3413042.25
E1,2019-09-16,97289198,265.49,34.51,300.0
E1,2019-09-17,18133418,551.4499999999999,16.55,568.0
E1,2019-09-18,30334813,207.97,27.03,235.0
E1,2019-09-19,6408115,63869.91,8303.09,72173.0
E1,2019-09-20,234295873,915.97,77.03,993.0
E1,2019-09-21,115276881,666.11,62.89,729.0
E1,2019-09-22,160352298,850.47,99.47000000000001,949.94
E1,2019-09-24,153487570,69680.75,9058.5,78739.25
E1,2019-09-26,230279364,9644359.86,1253648.14,10898008.0
E1,2019-09-27,137310485,141303939.84,18369512.169999998,159673452.01
E1,2019-09-29,149248631,528.16,15.84,544.0
E1,2019-09-30,544195040,11813.2,412.8,12226.0
E1,2019-10-01,14824127,491.16,63.84,555.0
E1,2019-10-02,12109413,182.52,5.48,188.0
E1,2019-10-04,64785570,1602.91,48.09,1651.0
E1,2019-10-05,207494235,3003.08,165.92000000000002,3169.0
E1,2019-10-06,120914095,1715.73,83.33,1799.06
E1,2019-10-08,226052265,4762.450000000001,243.69999999999996,5006.15
E1,2019-10-09,12816245,8761.06,1138.94,9900.0
E1,2019-10-10,113716101,211893.44999999998,27522.55,239416.0
E1,2019-10-11,106632249,1512.6499999999999,122.35,1635.0
E1,2019-10-12,66228340,300.88,39.12,340.0
E1,2019-10-14,60959686,377.36,22.64,400.0
E1,2019-10-15,300990113,608122.99,79056.00999999998,687179.0
E1,2019-10-16,138375338,27120.329999999998,3525.6699999999996,30646.0
E1,2019-10-17,104735289,355.76,17.240000000000002,373.0
E1,2019-10-18,8422161,388.35,11.65,400.0
E1,2019-10-19,116082896,865.98,64.03,930.01
E1,2019-10-21,102400681,506.12,32.88,539.0
E1,2019-10-23,81187305,448.87,19.13,468.0
E1,2019-10-24,192804391,269900.2,35074.8,304975.0
E1,2019-10-25,78839786,425.71999999999997,48.28,474.0
E1,2019-10-27,231262068,1019.6899999999999,72.31,1092.0
E1,2019-10-29,136464924,193713365.54000005,25182737.459999997,218896103.0
E1,2019-10-30,495118045,-26543546.339999996,-3451173.66,-29994720.0
E1,2019-10-31,1045308240,1583677.2899999996,205069.7100000001,1788747.0
E1,2019-11-01,38219329,230.09,29.91,260.0
E1,2019-11-02,118931309,384.43,40.57,425.0
E1,2019-11-03,51224556,380.53,49.47,430.0
E1,2019-11-04,124328330,936.5,63.5,1000.0
E1,2019-11-05,52515124,1830.97,168.03,1999.0
E1,2019-11-06,32371031,230.09,29.91,260.0
E1,2019-11-07,120008861,21370.98,1283.8,22654.78
E1,2019-11-08,87727617,3587.6,466.40000000000003,4054.0
E1,2019-11-10,115047392,2000.0,60.0,2060.0
E1,2019-11-11,84291107,451.33,58.67,510.0
E1,2019-11-12,21288947,846.9,110.10000000000001,957.0
E1,2019-11-13,35855929,1456.31,43.69,1500.0
E1,2019-11-14,134785217,434581.42,56495.58000000001,491077.0
E1,2019-11-15,98834296,580.58,17.42,598.0
E1,2019-11-17,30811783,453.4,13.6,467.0
E1,2019-11-18,63578066,447.52,49.08,496.6
E1,2019-11-19,11932975,513477.87,66752.13,580230.0
E1,2019-11-20,2990405,432.33000000000004,30.67,463.0
E1,2019-11-21,82067757,402.65999999999997,52.34,455.0
E1,2019-11-22,11933075,762908.3099999999,99178.07999999999,862086.39
E1,2019-11-23,59619520,390.82,31.59,422.40999999999997
E1,2019-11-24,32797341,40515.04,5266.96,45782.0
E1,2019-11-25,16033569,3185.84,414.16,3600.0
E1,2019-11-26,86088177,170871.69,22213.309999999998,193085.0
E1,2019-11-27,162159095,20220.75,2619.2500000000005,22840.0
E1,2019-11-28,142152400,177174114.10999998,23032634.88999999,200206749.0
E1,2019-11-29,9546564,175233.63,22780.370000000003,198014.0
E1,2019-11-30,1216013289,10217.49,306.51,10524.0
E1,2019-12-01,195205556,635.57,54.470000000000006,690.04
E1,2019-12-02,3304723,7034.509999999999,914.49,7949.0
E1,2019-12-03,149529261,885.51,34.49,920.0
E1,2019-12-04,109033152,138796.75,18027.25,156824.0
E1,2019-12-05,93189669,574196.22,74645.51000000001,648841.73
E1,2019-12-06,63330026,622788.51,80928.44,703716.95
E1,2019-12-08,94368911,1159.22,34.78,1194.0
E1,2019-12-09,36163656,19850.72,2524.28,22375.0
E1,2019-12-10,105440178,900267.5000000001,117034.77,1017302.27
E1,2019-12-11,202411492,108115.03,14507.970000000003,122623.0
E1,2019-12-12,45357561,2673299.42,347341.58,3020641.0
E1,2019-12-13,66803264,2770083.99,360110.87,3130194.859999998
E1,2019-12-14,76251219,850.48,25.52,876.0
E1,2019-12-15,65126146,1754746.9800000002,228117.09,1982864.0699999998
E1,2019-12-16,282735144,857.12,85.99000000000001,943.11
E1,2019-12-17,36735219,337.16,43.84,381.0
E1,2019-12-18,138715990,608930.87,79116.12000000001,688046.99
E1,2019-12-19,28605836,10040.31,1304.8899999999999,11345.2
E1,2019-12-20,86518004,37986.9,4915.099999999999,42902.0
E1,2019-12-22,11834285,665.05,19.95,685.0
E1,2019-12-23,75482119,12095.119999999999,1514.8799999999999,13610.0
E1,2019-12-24,34917738,25755.76,3348.2400000000002,29104.0
E1,2019-12-25,2609747,28576.11,3714.89,32291.0
E1,2019-12-26,42862438,227276.39,29519.609999999997,256796.0
E1,2019-12-27,226245725,188554127.01,24511992.990000002,213066120.0
E1,2019-12-30,173572291,1158336.26,150528.16999999998,1308864.4300000002
E1,2019-12-31,621037996,-37375744.5,-4860247.500000002,-42235992.0
E1,2020-01-03,220138243,2486.16,131.83999999999997,2618.0
E1,2020-01-04,114100046,9048.54,271.46000000000004,9320.0
E1,2020-01-05,99895708,10047.699999999999,824.0,10871.7
E1,2020-01-08,48995212,59539.83,7740.169999999999,67280.0
E1,2020-01-10,254392545,966430.77,125565.22,1091995.99
E1,2020-01-13,47016068,704.42,91.58,796.0
E1,2020-01-14,246181591,764309.2799999999,99255.84999999999,863565.13
E1,2020-01-15,173245663,646768.1299999999,84079.88,730848.01
E1,2020-01-16,266885944,444626.6,57009.54,501636.14
E1,2020-01-17,75249795,80665073.74,10486443.260000002,91151517.0
E1,2020-01-20,145506987,887.74,53.26,941.0
E1,2020-01-21,101977403,639.87,50.17,690.04
E1,2020-01-22,49388412,1263.21,75.79,1339.0
E1,2020-01-23,85843978,962.72,77.28,1040.0
E1,2020-01-27,78121064,2894.34,173.66,3068.0
E1,2020-01-31,49393086,3656.64,475.36,4132.0
E1,2020-02-02,36460836,336.29,43.71,380.0
E1,2020-02-14,37401763,284.07,36.93,321.0
E10,2017-01-06,6872292,1132.08,67.92,1200.0
E10,2017-02-16,6888484,3760.0,188.0,3948.0
E10,2017-03-13,9253600,533.98,16.02,550.0
E10,2017-03-20,24343800,48155.35,1444.65,49600.0
E10,2017-03-24,31065556,9009.43,540.57,9550.0
E10,2017-04-12,8124080,4482.91,762.09,5245.0
E10,2017-04-19,6455812,28301.89,1698.11,30000.0
E10,2017-04-28,8974890,658.49,39.51,698.0
E10,2017-05-05,51437668,311.32,18.68,330.0
E10,2017-06-02,10400329,766.63,43.37,810.0
E10,2017-06-06,9553051,9.43,0.57,10.0
E10,2017-06-16,2755231,5592.2300000000005,167.76999999999998,5760.0
E10,2017-06-19,10754872,196.12,5.88,202.0
E10,2017-06-20,1416241,16870.19,1012.21,17882.4
E10,2017-06-24,1328099,1992.23,59.77,2052.0
E10,2017-06-25,21626355,20802.480000000003,1241.52,22044.0
E10,2017-06-29,9071729,1080.19,64.81,1145.0
E10,2017-07-01,759900,145.63,4.37,150.0
E10,2017-07-02,1200347,364.15,21.85,386.0
E10,2017-07-03,28765374,3534.15,165.85000000000002,3700.0
E10,2017-07-04,37452394,2645.12,313.88,2959.0
E10,2017-07-05,7218682,1281.2,217.8,1499.0
E10,2017-07-07,3985743,235.92,7.08,243.0
E10,2017-07-08,14201120,4624.26,138.74,4763.0
E10,2017-07-09,1625360,4567.49,316.50999999999993,4884.0
E10,2017-07-10,18419847,970.8699999999999,29.130000000000003,1000.0
E10,2017-07-11,31738435,1555.92,129.08,1685.0
E10,2017-07-13,42272289,1181.98,113.84000000000002,1295.82
E10,2017-07-14,39706971,320.57,17.43,338.0
E10,2017-07-15,4350765,144.66,4.34,149.0
E10,2017-07-16,12586554,305.83,9.17,315.0
E10,2017-07-17,12651991,290.6,49.4,340.0
E10,2017-07-18,2825385,390.0,0.0,390.0
E10,2017-07-19,13735578,9721.939999999999,790.08,10512.02
E10,2017-07-20,15463312,536.71,29.29,566.0
E10,2017-07-21,8018659,3913.06,205.94000000000003,4119.0
E10,2017-07-23,29183500,1165.1200000000001,57.88,1223.0
E10,2017-07-25,5253859,1096.69,32.91,1129.6
E10,2017-07-26,57055481,660.1899999999999,19.810000000000002,680.0
E10,2017-07-27,36435493,3749.8300000000004,232.57,3982.4
E10,2017-07-28,678553,575.47,34.53,610.0
E10,2017-07-29,33994579,1013.8999999999999,39.099999999999994,1053.0
E10,2017-07-31,70244918,5991.669999999999,244.66,6236.33
E10,2017-08-01,30617502,15894.89,1262.66,17157.550000000003
E10,2017-08-03,7976248,344.66,10.34,355.0
E10,2017-08-04,26446969,3434.65,135.35,3570.0
E10,2017-08-05,20116570,451.45000000000005,13.549999999999999,465.0
E10,2017-08-06,38041865,769.45,68.55,838.0
E10,2017-08-07,59650292,1596.29,66.71000000000001,1663.0
E10,2017-08-08,43571251,964.74,70.25999999999999,1035.0
E10,2017-08-09,49001922,972.68,84.32,1057.0
E10,2017-08-10,51406363,5960.879999999999,207.11999999999998,6168.0
E10,2017-08-14,15538298,372.82,11.18,384.0
E10,2017-08-15,15356432,2344.33,136.98999999999998,2481.32
E10,2017-08-18,11112925,811.66,24.34,836.0
E10,2017-08-19,12701467,153.4,4.6,158.0
E10,2017-08-20,27708363,770.94,47.059999999999995,818.0
E10,2017-08-22,66835156,9286.660000000003,589.06,9875.72
E10,2017-08-23,48190097,5965.46,347.84000000000003,6313.3
E10,2017-08-24,24406831,824.2800000000001,24.72,849.0
E10,2017-08-25,100299499,6015.12,406.66999999999996,6421.79
E10,2017-08-26,62463439,1643.4099999999999,67.59,1711.0
E10,2017-08-27,42332394,3203.44,189.56,3393.0
E10,2017-08-29,20372615,536.01,48.99,585.0
E10,2017-08-30,34456256,2781.12,156.88,2938.0
E10,2017-08-31,33934619,2561.54,119.46000000000001,2681.0
E10,2017-09-01,97083058,7832.8099999999995,443.19000000000005,8276.0
E10,2017-09-02,64047122,938.74,33.26,972.0
E10,2017-09-03,15983716,418.45,12.55,431.0
E10,2017-09-04,36982119,527.81,10.19,538.0
E10,2017-09-05,95750208,3063.0299999999997,419.97,3483.0
E10,2017-09-06,34863433,979.42,99.98,1079.4
E10,2017-09-07,17404413,648.54,19.46,668.0
E10,2017-09-08,65259090,615.08,38.32,653.4
E10,2017-09-09,82296406,32559.44,999.56,33559.0
E10,2017-09-10,57330863,698.61,23.39,722.0
E10,2017-09-11,52600118,8162.280000000001,811.68,8973.96
E10,2017-09-12,90201744,3036.89,100.11,3137.0
E10,2017-09-13,81897282,19945.74,634.26,20580.0
E10,2017-09-14,63119,262.14,7.86,270.0
E10,2017-09-15,28756221,907.77,27.23,935.0
E10,2017-09-16,17352524,317.48,9.52,327.0
E10,2017-09-17,19211356,7033.5,211.0,7244.5
E10,2017-09-18,44878261,2923.46,135.54,3059.0
E10,2017-09-19,4965859,7474.83,289.16999999999996,7764.0
E10,2017-09-20,6031279,12748.91,2161.09,14910.0
E10,2017-09-21,42343544,8899.03,266.97,9166.0
E10,2017-09-22,18491338,25560.48,2923.3199999999997,28483.8
E10,2017-09-23,62830839,3043.76,168.24,3212.0
E10,2017-09-24,172052596,21142.199999999997,682.7999999999998,21825.0
E10,2017-09-25,3261869,299.03,8.97,308.0
E10,2017-09-26,17343366,1669.81,100.19,1770.0
E10,2017-09-27,87094886,6599.5,339.5,6939.0
E10,2017-09-28,21226031,549.4200000000001,16.48,565.9
E10,2017-09-29,124613247,12419.08,843.7499999999999,13262.83
E10,2017-10-01,50569745,939.5500000000001,78.45,1018.0
E10,2017-10-02,18060937,205.13,34.87,240.0
E10,2017-10-04,1734621,349.06,20.94,370.0
E10,2017-10-05,1666584,629.13,18.87,648.0
E10,2017-10-06,14023041,742.95,41.05,784.0
E10,2017-10-07,19143038,2015.6000000000001,84.4,2100.0
E10,2017-10-08,17406587,357.28,10.72,368.0
E10,2017-10-09,90913716,10109.95,563.05,10673.0
E10,2017-10-10,52728860,416.33000000000004,0.0,416.33000000000004
E10,2017-10-11,17394216,4788.88,254.61999999999998,5043.5
E10,2017-10-12,57064917,706.91,60.09,767.0
E10,2017-10-13,103201648,6808.1,363.9,7172.0
E10,2017-10-14,72590060,6502.03,230.97,6733.0
E10,2017-10-15,120981846,6440.52,348.4800000000001,6789.0
E10,2017-10-16,22114586,442.84,55.160000000000004,498.0
E10,2017-10-17,9034973,163.11,4.89,168.0
E10,2017-10-18,123711,4928.2300000000005,671.77,5600.0
E10,2017-10-19,50737287,4450.2,211.79999999999998,4662.0
E10,2017-10-20,25760532,878.6400000000001,26.36,905.0
E10,2017-10-22,64022094,364.08,10.92,375.0
E10,2017-10-23,44560010,10330.869999999999,1416.1299999999999,11747.0
E10,2017-10-24,39274691,2303.79,134.21,2438.0
E10,2017-10-25,96941328,2469.7000000000003,97.31,2567.01
E10,2017-10-26,93275156,3866.58,188.42000000000002,4055.0
E10,2017-10-27,41185095,6221.97,297.03,6519.0
E10,2017-10-28,187309129,9461.519999999999,537.48,9999.0
E10,2017-10-29,82011616,12059.51,655.38,12714.89
E10,2017-10-30,23992097,637.86,19.14,657.0
E10,2017-10-31,43653609,5082.38,536.3199999999999,5618.7
E10,2017-11-01,78429534,2033.98,61.019999999999996,2095.0
E10,2017-11-02,62558140,1802.63,99.36999999999999,1902.0
E10,2017-11-03,89825881,6310.94,505.05999999999995,6816.0
E10,2017-11-04,41653113,1005.83,30.17,1036.0
E10,2017-11-05,41267374,5803.77,348.23,6152.0
E10,2017-11-06,174465247,153962.51999999996,9192.040000000003,163154.56
E10,2017-11-08,89573548,6305.24,349.15999999999997,6654.4
E10,2017-11-10,23768122,170.94,29.06,200.0
E10,2017-11-11,25167028,153.4,4.6,158.0
E10,2017-11-12,34224725,3029.7,177.53,3207.23
E10,2017-11-14,59126565,970.3100000000001,66.69,1037.0
E10,2017-11-15,22181245,4271.84,128.16,4400.0
E10,2017-11-16,23763971,582.52,17.48,600.0
E10,2017-11-17,19476233,970.87,29.13,1000.0
E10,2017-11-18,18540698,19124.329999999998,1175.6699999999998,20300.0
E10,2017-11-19,21778330,1216.04,72.96,1289.0
